id,hr_dtst_env_sd,tonic_dtst_env_sd,pulse_amplitude_dtst_env_sd,skt_dtst_env_sd,tsv_20minus10_env_sd,m2_20minus10_env_sd,p7_minus_m7_overall_mean,p7_minus_m7_env_sd,tlx1_dtst_env_sd,eup5,eup16
57,0.3831530207524288,-0.2006591036073804,0.2781513518139057,-0.38856780242261224,0.241665832022297,-0.13779261392675568,0.14602885289748269,-0.16641314028798465,-0.5799104019230529,0.16789928684071537,0.03076586309279335
58,-0.04653121136271556,-0.24561903066258275,-0.4186894676255618,-0.1609247193492851,-0.6467312864451916,-1.1181242205039765,0.1053027074031817,-0.47373540354452487,-1.3050652386123143,0.16789928684071537,0.8122187856497458
59,-0.00112883881337508,-0.2707007319747845,0.06474806297673831,-0.03362902341839235,-1.1882797895873725,-0.7285799404344502,0.11548424377675696,-0.8096602515098584,-0.46772855827890597,0.16789928684071537,0.03076586309279335
60,-0.4807937194817459,2.758733549278417,-0.25070443315722124,1.0338513036703711,1.276589370692007,0.35666662159308476,0.11548424377675696,-0.8096602515098584,1.0632805405876276,0.16789928684071537,0.03076586309279335
61,-0.5337450601154808,0.08848313321071039,-0.49910951472422227,0.17095470190303355,0.6842564898716734,-0.2185102406662967,0.074758098282456,-0.26109727188513643,-0.46772855827890597,0.16789928684071537,0.03076586309279335
62,-0.5699994047340328,-0.21847654744680017,0.3540375952957162,-0.4043995686968277,0.6842564898716734,-0.11232521429088785,0.1053027074031817,0.46213069693815534,0.7459823711204864,0.9031823705914342,-0.7506870594641591
63,0.06429838208973856,-0.44742822519574355,-0.13819166600643618,0.5696998810591188,0.241665832022297,0.8934737919222009,0.11548424377675696,-0.8096602515098584,1.171810064471797,-0.5673837969100035,-0.7506870594641591
64,-0.44123175804252024,-0.19769835527569407,0.06397793644009764,1.4612380952242083,0.38126759133679083,1.2191414599131811,0.23766268025965975,1.1682116993483846,0.9103193811822728,-0.5673837969100035,-0.7506870594641591
65,-0.10001000672705171,-0.08028656465692023,-0.027326384130645903,-0.4921672837496822,-0.2518205101892887,-0.6683172305851366,0.1053027074031817,-0.47373540354452487,2.044281482721319,0.16789928684071537,1.5936717082066985
66,0.06837641996194123,0.3139937458023479,-0.4187573483001043,0.5982454548502859,0.38126759133679083,0.30429037510395446,-0.1186910928154735,1.3413082844529136,-0.5799104019230529,-2.037949964411441,-0.7506870594641591
67,-0.5125283256755102,-0.3463711836139332,0.5945615795496751,-0.28073541269754887,-0.1059412533256451,-1.1181242205039765,0.11548424377675696,-0.8096602515098584,-0.5799104019230529,0.16789928684071537,1.5936717082066985
68,-0.5941339668567048,-0.14704476780681083,1.3081784858460026,0.18212007677323752,-0.4131790346174111,-0.13779261392675568,0.16639192564463315,-0.16641314028798465,-0.5799104019230529,0.16789928684071537,-0.7506870594641591
69,-0.15774704053829403,-0.4177567635330487,0.6794137321364997,0.7922932448650116,-0.6467312864451916,0.21242279917389428,0.11548424377675696,-0.8096602515098584,-0.5799104019230529,0.9031823705914342,0.03076586309279335
70,0.44674648455743704,-0.2976894556083645,-0.15448857048437287,-0.08205390089962775,0.48676781818020115,0.0505086197046023,0.11548424377675696,-0.8096602515098584,0.5198677470342598,0.16789928684071537,0.8122187856497458
71,-0.38680489715332134,0.09517764379055103,-0.7314531148969726,-0.44432827307201683,0.241665832022297,1.1309107290902234,0.09512117102960647,-0.4217676487093196,0.567276498667198,-0.5673837969100035,0.8122187856497458
72,-0.3550920626531088,-0.13224222660351528,1.076908049171492,-0.29854746098538704,-0.4131790346174111,0.23129674925254318,0.1053027074031817,-0.16641314028798465,-0.46772855827890597,0.9031823705914342,0.03076586309279335
73,-0.07515599024721101,-0.07007230720745466,0.13120226638273805,0.5923707153773822,-0.4131790346174111,-0.7285799404344502,0.09512117102960647,0.05769397632147183,-0.5799104019230529,0.16789928684071537,0.03076586309279335
